lesion_id,AKIEC,BCC,BEN_OTH,BKL,DF,INF,MAL_OTH,MEL,NV,SCCKA,VASC,label,source_lesion_id,pair_metadata_complete,existing_image_files,pair_files_complete,qc_available,target_probability,is_target_predicted,qc_pass,usable,selected_inventory,selected_usable,selection_reason
IL_2160413__sdpair_004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_2160413,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_2160413__sdpair_005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_2160413,True,0,False,False,,False,False,False,False,False,missing_image_pair
IL_2233251__sdpair_000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_2233251,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_2233251__sdpair_001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_2233251,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_2233251__sdpair_002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_2233251,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_2233251__sdpair_003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_2233251,True,0,False,False,,False,False,False,False,False,missing_image_pair
IL_2233251__sdpair_004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_2233251,True,0,False,False,,False,False,False,False,False,missing_image_pair
IL_2233251__sdpair_005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_2233251,True,0,False,False,,False,False,False,False,False,missing_image_pair
IL_2652788__sdpair_000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_2652788,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_2652788__sdpair_001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_2652788,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_2652788__sdpair_002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_2652788,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_2652788__sdpair_003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_2652788,True,0,False,False,,False,False,False,False,False,missing_image_pair
IL_2652788__sdpair_004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_2652788,True,0,False,False,,False,False,False,False,False,missing_image_pair
IL_2652788__sdpair_005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_2652788,True,0,False,False,,False,False,False,False,False,missing_image_pair
IL_2810751__sdpair_000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_2810751,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_2810751__sdpair_001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_2810751,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_2810751__sdpair_002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_2810751,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_2810751__sdpair_003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_2810751,True,0,False,False,,False,False,False,False,False,missing_image_pair
IL_2810751__sdpair_004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_2810751,True,0,False,False,,False,False,False,False,False,missing_image_pair
IL_2810751__sdpair_005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_2810751,True,0,False,False,,False,False,False,False,False,missing_image_pair
IL_2895594__sdpair_000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_2895594,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_2895594__sdpair_001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_2895594,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_2895594__sdpair_002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_2895594,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_2895594__sdpair_003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_2895594,True,0,False,False,,False,False,False,False,False,missing_image_pair
IL_2895594__sdpair_004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_2895594,True,0,False,False,,False,False,False,False,False,missing_image_pair
IL_2895594__sdpair_005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_2895594,True,0,False,False,,False,False,False,False,False,missing_image_pair
IL_2962175__sdpair_000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_2962175,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_2962175__sdpair_001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_2962175,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_2962175__sdpair_002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_2962175,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_2962175__sdpair_004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_2962175,True,0,False,False,,False,False,False,False,False,missing_image_pair
IL_2962175__sdpair_005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_2962175,True,0,False,False,,False,False,False,False,False,missing_image_pair
IL_3067885__sdpair_003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_3067885,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_3067885__sdpair_004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_3067885,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_3124756__sdpair_000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_3124756,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_3124756__sdpair_001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_3124756,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_3124756__sdpair_002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_3124756,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_3124756__sdpair_003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_3124756,True,0,False,False,,False,False,False,False,False,missing_image_pair
IL_3124756__sdpair_004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_3124756,True,0,False,False,,False,False,False,False,False,missing_image_pair
IL_3124756__sdpair_005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_3124756,True,0,False,False,,False,False,False,False,False,missing_image_pair
IL_3252153__sdpair_000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_3252153,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_3252153__sdpair_001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_3252153,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_3252153__sdpair_002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_3252153,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_3252153__sdpair_003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_3252153,True,0,False,False,,False,False,False,False,False,missing_image_pair
IL_3252153__sdpair_004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_3252153,True,0,False,False,,False,False,False,False,False,missing_image_pair
IL_3252153__sdpair_005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_3252153,True,0,False,False,,False,False,False,False,False,missing_image_pair
IL_3721335__sdpair_000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_3721335,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_3721335__sdpair_002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_3721335,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_3721335__sdpair_003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_3721335,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_3721335__sdpair_004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_3721335,True,0,False,False,,False,False,False,False,False,missing_image_pair
IL_3721335__sdpair_005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_3721335,True,0,False,False,,False,False,False,False,False,missing_image_pair
IL_3744094__sdpair_000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_3744094,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_3744094__sdpair_002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_3744094,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_3744094__sdpair_004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_3744094,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_3744094__sdpair_005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_3744094,True,0,False,False,,False,False,False,False,False,missing_image_pair
IL_4375831__sdpair_001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_4375831,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_4375831__sdpair_002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_4375831,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_4375831__sdpair_003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_4375831,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_4375831__sdpair_004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_4375831,True,0,False,False,,False,False,False,False,False,missing_image_pair
IL_4375831__sdpair_005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_4375831,True,0,False,False,,False,False,False,False,False,missing_image_pair
IL_4686156__sdpair_000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_4686156,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_4686156__sdpair_001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_4686156,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_4686156__sdpair_002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_4686156,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_4686156__sdpair_003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_4686156,True,0,False,False,,False,False,False,False,False,missing_image_pair
IL_4686156__sdpair_004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_4686156,True,0,False,False,,False,False,False,False,False,missing_image_pair
IL_4686156__sdpair_005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_4686156,True,0,False,False,,False,False,False,False,False,missing_image_pair
IL_4794810__sdpair_000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_4794810,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_4794810__sdpair_001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_4794810,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_4794810__sdpair_002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_4794810,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_4794810__sdpair_004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_4794810,True,0,False,False,,False,False,False,False,False,missing_image_pair
IL_4794810__sdpair_005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_4794810,True,0,False,False,,False,False,False,False,False,missing_image_pair
IL_5044233__sdpair_000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_5044233,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_5044233__sdpair_001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_5044233,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_5044233__sdpair_002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_5044233,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_5044233__sdpair_003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_5044233,True,0,False,False,,False,False,False,False,False,missing_image_pair
IL_5044233__sdpair_004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_5044233,True,0,False,False,,False,False,False,False,False,missing_image_pair
IL_5044233__sdpair_005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_5044233,True,0,False,False,,False,False,False,False,False,missing_image_pair
IL_5045775__sdpair_000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_5045775,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_5045775__sdpair_001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_5045775,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_5045775__sdpair_002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_5045775,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_5045775__sdpair_003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_5045775,True,0,False,False,,False,False,False,False,False,missing_image_pair
IL_5045775__sdpair_004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_5045775,True,0,False,False,,False,False,False,False,False,missing_image_pair
IL_5045775__sdpair_005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_5045775,True,0,False,False,,False,False,False,False,False,missing_image_pair
IL_5285603__sdpair_000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_5285603,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_5285603__sdpair_001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_5285603,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_5285603__sdpair_002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_5285603,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_5285603__sdpair_003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_5285603,True,0,False,False,,False,False,False,False,False,missing_image_pair
IL_5285603__sdpair_004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_5285603,True,0,False,False,,False,False,False,False,False,missing_image_pair
IL_5285603__sdpair_005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_5285603,True,0,False,False,,False,False,False,False,False,missing_image_pair
IL_5363044__sdpair_000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_5363044,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_5363044__sdpair_001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_5363044,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_5363044__sdpair_002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_5363044,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_5363044__sdpair_003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_5363044,True,0,False,False,,False,False,False,False,False,missing_image_pair
IL_5363044__sdpair_004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_5363044,True,0,False,False,,False,False,False,False,False,missing_image_pair
IL_5363044__sdpair_005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_5363044,True,0,False,False,,False,False,False,False,False,missing_image_pair
IL_5437959__sdpair_002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_5437959,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_5437959__sdpair_003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_5437959,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_5437959__sdpair_005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_5437959,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_5458528__sdpair_000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_5458528,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_5458528__sdpair_001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_5458528,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_5458528__sdpair_002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_5458528,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_5458528__sdpair_003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_5458528,True,0,False,False,,False,False,False,False,False,missing_image_pair
IL_5458528__sdpair_004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_5458528,True,0,False,False,,False,False,False,False,False,missing_image_pair
IL_5458528__sdpair_005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_5458528,True,0,False,False,,False,False,False,False,False,missing_image_pair
IL_5909950__sdpair_000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_5909950,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_5909950__sdpair_001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_5909950,True,0,False,False,,False,False,False,True,False,missing_image_pair
IL_5909950__sdpair_002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_5909950,True,0,False,False,,False,False,False,False,False,missing_image_pair
IL_5909950__sdpair_003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_5909950,True,0,False,False,,False,False,False,False,False,missing_image_pair
IL_5909950__sdpair_004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_5909950,True,0,False,False,,False,False,False,False,False,missing_image_pair
IL_5909950__sdpair_005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_5909950,True,0,False,False,,False,False,False,False,False,missing_image_pair
IL_6019983__sdpair_000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_6019983,True,0,False,False,,False,False,False,False,False,missing_image_pair
IL_6019983__sdpair_002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_6019983,True,0,False,False,,False,False,False,False,False,missing_image_pair
IL_6019983__sdpair_003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_6019983,True,0,False,False,,False,False,False,False,False,missing_image_pair
IL_6019983__sdpair_004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_6019983,True,0,False,False,,False,False,False,False,False,missing_image_pair
IL_6019983__sdpair_005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_6019983,True,0,False,False,,False,False,False,False,False,missing_image_pair
IL_6230080__sdpair_000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_6230080,True,0,False,False,,False,False,False,False,False,missing_image_pair
IL_6230080__sdpair_001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_6230080,True,0,False,False,,False,False,False,False,False,missing_image_pair
IL_6230080__sdpair_002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_6230080,True,0,False,False,,False,False,False,False,False,missing_image_pair
IL_6230080__sdpair_003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_6230080,True,0,False,False,,False,False,False,False,False,missing_image_pair
IL_6230080__sdpair_004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_6230080,True,0,False,False,,False,False,False,False,False,missing_image_pair
IL_6230080__sdpair_005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_6230080,True,0,False,False,,False,False,False,False,False,missing_image_pair
IL_6393566__sdpair_000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_6393566,True,0,False,False,,False,False,False,False,False,missing_image_pair
IL_6393566__sdpair_001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_6393566,True,0,False,False,,False,False,False,False,False,missing_image_pair
IL_6393566__sdpair_002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_6393566,True,0,False,False,,False,False,False,False,False,missing_image_pair
IL_6393566__sdpair_003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_6393566,True,0,False,False,,False,False,False,False,False,missing_image_pair
IL_6393566__sdpair_004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_6393566,True,0,False,False,,False,False,False,False,False,missing_image_pair
IL_6393566__sdpair_005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_6393566,True,0,False,False,,False,False,False,False,False,missing_image_pair
IL_6829628__sdpair_003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_6829628,True,0,False,False,,False,False,False,False,False,missing_image_pair
IL_6829628__sdpair_004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_6829628,True,0,False,False,,False,False,False,False,False,missing_image_pair
IL_7642375__sdpair_000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_7642375,True,0,False,False,,False,False,False,False,False,missing_image_pair
IL_7642375__sdpair_001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_7642375,True,0,False,False,,False,False,False,False,False,missing_image_pair
IL_7642375__sdpair_002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_7642375,True,0,False,False,,False,False,False,False,False,missing_image_pair
IL_7642375__sdpair_003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_7642375,True,0,False,False,,False,False,False,False,False,missing_image_pair
IL_7642375__sdpair_004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_7642375,True,0,False,False,,False,False,False,False,False,missing_image_pair
IL_7642375__sdpair_005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_7642375,True,0,False,False,,False,False,False,False,False,missing_image_pair
IL_7687935__sdpair_000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_7687935,True,0,False,False,,False,False,False,False,False,missing_image_pair
IL_7687935__sdpair_001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_7687935,True,0,False,False,,False,False,False,False,False,missing_image_pair
IL_7687935__sdpair_002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_7687935,True,0,False,False,,False,False,False,False,False,missing_image_pair
IL_7687935__sdpair_003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_7687935,True,0,False,False,,False,False,False,False,False,missing_image_pair
IL_7687935__sdpair_004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_7687935,True,0,False,False,,False,False,False,False,False,missing_image_pair
IL_7687935__sdpair_005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_7687935,True,0,False,False,,False,False,False,False,False,missing_image_pair
IL_8200270__sdpair_000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_8200270,True,0,False,False,,False,False,False,False,False,missing_image_pair
IL_8200270__sdpair_001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_8200270,True,0,False,False,,False,False,False,False,False,missing_image_pair
IL_8200270__sdpair_002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_8200270,True,0,False,False,,False,False,False,False,False,missing_image_pair
IL_8200270__sdpair_003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VASC,IL_8200270,True,0,False,False,,False,False,False,False,False,missing_image_pair
