lesion_id,mask_id,dermoscopic_path,mask_path,foreground_ratio,status,image_size,mask_size
IL_3003587,IL_3003587,/marimo/milk10k/MILK10k_Training_Input/IL_3003587/ISIC_9475776.jpg,/marimo/milk10k_train_masks/IL_3003587_dermoscopic_mask.png,0.36783333333333335,valid,600x450,600x450
IL_3006053,IL_3006053,/marimo/milk10k/MILK10k_Training_Input/IL_3006053/ISIC_5019119.jpg,/marimo/milk10k_train_masks/IL_3006053_dermoscopic_mask.png,0.15869259259259258,valid,600x450,600x450
IL_3007295,IL_3007295,/marimo/milk10k/MILK10k_Training_Input/IL_3007295/ISIC_2593023.jpg,/marimo/milk10k_train_masks/IL_3007295_dermoscopic_mask.png,0.13356296296296297,valid,600x450,600x450
IL_3009838,IL_3009838,/marimo/milk10k/MILK10k_Training_Input/IL_3009838/ISIC_4038238.jpg,/marimo/milk10k_train_masks/IL_3009838_dermoscopic_mask.png,0.6306592592592593,valid,600x450,600x450
IL_3013731,IL_3013731,/marimo/milk10k/MILK10k_Training_Input/IL_3013731/ISIC_1616470.jpg,/marimo/milk10k_train_masks/IL_3013731_dermoscopic_mask.png,0.388762962962963,valid,600x450,600x450
IL_3017961,IL_3017961,/marimo/milk10k/MILK10k_Training_Input/IL_3017961/ISIC_1069722.jpg,/marimo/milk10k_train_masks/IL_3017961_dermoscopic_mask.png,0.40057037037037035,valid,600x450,600x450
IL_3019343,IL_3019343,/marimo/milk10k/MILK10k_Training_Input/IL_3019343/ISIC_6423450.jpg,/marimo/milk10k_train_masks/IL_3019343_dermoscopic_mask.png,0.03376666666666667,valid,600x450,600x450
IL_3020012,IL_3020012,/marimo/milk10k/MILK10k_Training_Input/IL_3020012/ISIC_5452980.jpg,/marimo/milk10k_train_masks/IL_3020012_dermoscopic_mask.png,0.5710666666666666,valid,600x450,600x450
IL_3020505,IL_3020505,/marimo/milk10k/MILK10k_Training_Input/IL_3020505/ISIC_4976629.jpg,/marimo/milk10k_train_masks/IL_3020505_dermoscopic_mask.png,0.3343407407407407,valid,600x450,600x450
IL_3023010,IL_3023010,/marimo/milk10k/MILK10k_Training_Input/IL_3023010/ISIC_7280473.jpg,/marimo/milk10k_train_masks/IL_3023010_dermoscopic_mask.png,0.6978888888888889,valid,600x450,600x450
IL_3026387,IL_3026387,/marimo/milk10k/MILK10k_Training_Input/IL_3026387/ISIC_8599807.jpg,/marimo/milk10k_train_masks/IL_3026387_dermoscopic_mask.png,0.39911851851851854,valid,600x450,600x450
IL_3032174,IL_3032174,/marimo/milk10k/MILK10k_Training_Input/IL_3032174/ISIC_7235569.jpg,/marimo/milk10k_train_masks/IL_3032174_dermoscopic_mask.png,0.5480407407407407,valid,600x450,600x450
IL_3034019,IL_3034019,/marimo/milk10k/MILK10k_Training_Input/IL_3034019/ISIC_1594291.jpg,/marimo/milk10k_train_masks/IL_3034019_dermoscopic_mask.png,0.3686185185185185,valid,600x450,600x450
IL_3035506,IL_3035506,/marimo/milk10k/MILK10k_Training_Input/IL_3035506/ISIC_6383216.jpg,/marimo/milk10k_train_masks/IL_3035506_dermoscopic_mask.png,0.4686296296296296,valid,600x450,600x450
IL_3037585,IL_3037585,/marimo/milk10k/MILK10k_Training_Input/IL_3037585/ISIC_8787301.jpg,/marimo/milk10k_train_masks/IL_3037585_dermoscopic_mask.png,0.578337037037037,valid,600x450,600x450
IL_3038127,IL_3038127,/marimo/milk10k/MILK10k_Training_Input/IL_3038127/ISIC_3447417.jpg,/marimo/milk10k_train_masks/IL_3038127_dermoscopic_mask.png,0.6990888888888889,valid,600x450,600x450
IL_3039363,IL_3039363,/marimo/milk10k/MILK10k_Training_Input/IL_3039363/ISIC_7774908.jpg,/marimo/milk10k_train_masks/IL_3039363_dermoscopic_mask.png,0.2839962962962963,valid,600x450,600x450
IL_3044771,IL_3044771,/marimo/milk10k/MILK10k_Training_Input/IL_3044771/ISIC_5826969.jpg,/marimo/milk10k_train_masks/IL_3044771_dermoscopic_mask.png,0.5118111111111111,valid,600x450,600x450
IL_3044887,IL_3044887,/marimo/milk10k/MILK10k_Training_Input/IL_3044887/ISIC_1655136.jpg,/marimo/milk10k_train_masks/IL_3044887_dermoscopic_mask.png,0.3895740740740741,valid,600x450,600x450
IL_3046914,IL_3046914,/marimo/milk10k/MILK10k_Training_Input/IL_3046914/ISIC_0387826.jpg,/marimo/milk10k_train_masks/IL_3046914_dermoscopic_mask.png,0.21315185185185184,valid,600x450,600x450
IL_3048168,IL_3048168,/marimo/milk10k/MILK10k_Training_Input/IL_3048168/ISIC_1128748.jpg,/marimo/milk10k_train_masks/IL_3048168_dermoscopic_mask.png,0.35092222222222225,valid,600x450,600x450
IL_3052148,IL_3052148,/marimo/milk10k/MILK10k_Training_Input/IL_3052148/ISIC_3163093.jpg,/marimo/milk10k_train_masks/IL_3052148_dermoscopic_mask.png,0.4708777777777778,valid,600x450,600x450
IL_3052885,IL_3052885,/marimo/milk10k/MILK10k_Training_Input/IL_3052885/ISIC_0165103.jpg,/marimo/milk10k_train_masks/IL_3052885_dermoscopic_mask.png,0.3689296296296296,valid,600x450,600x450
IL_3057922,IL_3057922,/marimo/milk10k/MILK10k_Training_Input/IL_3057922/ISIC_1170720.jpg,/marimo/milk10k_train_masks/IL_3057922_dermoscopic_mask.png,0.46083703703703705,valid,600x450,600x450
IL_3058425,IL_3058425,/marimo/milk10k/MILK10k_Training_Input/IL_3058425/ISIC_8912166.jpg,/marimo/milk10k_train_masks/IL_3058425_dermoscopic_mask.png,0.5867962962962963,valid,600x450,600x450
IL_3060691,IL_3060691,/marimo/milk10k/MILK10k_Training_Input/IL_3060691/ISIC_3357525.jpg,/marimo/milk10k_train_masks/IL_3060691_dermoscopic_mask.png,0.5097185185185186,valid,600x450,600x450
IL_3060929,IL_3060929,/marimo/milk10k/MILK10k_Training_Input/IL_3060929/ISIC_0831512.jpg,/marimo/milk10k_train_masks/IL_3060929_dermoscopic_mask.png,0.4840185185185185,valid,600x450,600x450
IL_3061699,IL_3061699,/marimo/milk10k/MILK10k_Training_Input/IL_3061699/ISIC_7150655.jpg,/marimo/milk10k_train_masks/IL_3061699_dermoscopic_mask.png,0.5169,valid,600x450,600x450
IL_3065098,IL_3065098,/marimo/milk10k/MILK10k_Training_Input/IL_3065098/ISIC_1091566.jpg,/marimo/milk10k_train_masks/IL_3065098_dermoscopic_mask.png,0.5327148148148149,valid,600x450,600x450
IL_3065371,IL_3065371,/marimo/milk10k/MILK10k_Training_Input/IL_3065371/ISIC_0371409.jpg,/marimo/milk10k_train_masks/IL_3065371_dermoscopic_mask.png,0.025225925925925926,valid,600x450,600x450
IL_3065400,IL_3065400,/marimo/milk10k/MILK10k_Training_Input/IL_3065400/ISIC_5893703.jpg,/marimo/milk10k_train_masks/IL_3065400_dermoscopic_mask.png,0.4081185185185185,valid,600x450,600x450
IL_3065625,IL_3065625,/marimo/milk10k/MILK10k_Training_Input/IL_3065625/ISIC_7523078.jpg,/marimo/milk10k_train_masks/IL_3065625_dermoscopic_mask.png,0.2776111111111111,valid,600x450,600x450
IL_3067885,IL_3067885,/marimo/milk10k/MILK10k_Training_Input/IL_3067885/ISIC_1996485.jpg,/marimo/milk10k_train_masks/IL_3067885_dermoscopic_mask.png,0.22024444444444444,valid,600x450,600x450
IL_3069196,IL_3069196,/marimo/milk10k/MILK10k_Training_Input/IL_3069196/ISIC_5863762.jpg,/marimo/milk10k_train_masks/IL_3069196_dermoscopic_mask.png,0.3385037037037037,valid,600x450,600x450
IL_3069330,IL_3069330,/marimo/milk10k/MILK10k_Training_Input/IL_3069330/ISIC_9163561.jpg,/marimo/milk10k_train_masks/IL_3069330_dermoscopic_mask.png,0.4333,valid,600x450,600x450
IL_3069610,IL_3069610,/marimo/milk10k/MILK10k_Training_Input/IL_3069610/ISIC_0393134.jpg,/marimo/milk10k_train_masks/IL_3069610_dermoscopic_mask.png,0.10833333333333334,valid,600x450,600x450
IL_3070568,IL_3070568,/marimo/milk10k/MILK10k_Training_Input/IL_3070568/ISIC_1796015.jpg,/marimo/milk10k_train_masks/IL_3070568_dermoscopic_mask.png,0.4449592592592593,valid,600x450,600x450
IL_3070749,IL_3070749,/marimo/milk10k/MILK10k_Training_Input/IL_3070749/ISIC_3881677.jpg,/marimo/milk10k_train_masks/IL_3070749_dermoscopic_mask.png,0.3303814814814815,valid,600x450,600x450
IL_3077425,IL_3077425,/marimo/milk10k/MILK10k_Training_Input/IL_3077425/ISIC_6703202.jpg,/marimo/milk10k_train_masks/IL_3077425_dermoscopic_mask.png,0.4275407407407407,valid,600x450,600x450
IL_3082465,IL_3082465,/marimo/milk10k/MILK10k_Training_Input/IL_3082465/ISIC_9192620.jpg,/marimo/milk10k_train_masks/IL_3082465_dermoscopic_mask.png,0.20679629629629628,valid,600x450,600x450
IL_3082764,IL_3082764,/marimo/milk10k/MILK10k_Training_Input/IL_3082764/ISIC_2304241.jpg,/marimo/milk10k_train_masks/IL_3082764_dermoscopic_mask.png,0.5477925925925926,valid,600x450,600x450
IL_3085250,IL_3085250,/marimo/milk10k/MILK10k_Training_Input/IL_3085250/ISIC_1479765.jpg,/marimo/milk10k_train_masks/IL_3085250_dermoscopic_mask.png,0.23953333333333332,valid,600x450,600x450
IL_3087149,IL_3087149,/marimo/milk10k/MILK10k_Training_Input/IL_3087149/ISIC_4632123.jpg,/marimo/milk10k_train_masks/IL_3087149_dermoscopic_mask.png,0.4554962962962963,valid,600x450,600x450
IL_3087558,IL_3087558,/marimo/milk10k/MILK10k_Training_Input/IL_3087558/ISIC_0895262.jpg,/marimo/milk10k_train_masks/IL_3087558_dermoscopic_mask.png,0.8030888888888889,valid,600x450,600x450
IL_3088374,IL_3088374,/marimo/milk10k/MILK10k_Training_Input/IL_3088374/ISIC_6635963.jpg,/marimo/milk10k_train_masks/IL_3088374_dermoscopic_mask.png,0.42344444444444446,valid,600x450,600x450
IL_3089993,IL_3089993,/marimo/milk10k/MILK10k_Training_Input/IL_3089993/ISIC_8256353.jpg,/marimo/milk10k_train_masks/IL_3089993_dermoscopic_mask.png,0.23571851851851852,valid,600x450,600x450
IL_3090203,IL_3090203,/marimo/milk10k/MILK10k_Training_Input/IL_3090203/ISIC_3085694.jpg,/marimo/milk10k_train_masks/IL_3090203_dermoscopic_mask.png,0.1877037037037037,valid,600x450,600x450
IL_3092019,IL_3092019,/marimo/milk10k/MILK10k_Training_Input/IL_3092019/ISIC_1620077.jpg,/marimo/milk10k_train_masks/IL_3092019_dermoscopic_mask.png,0.45089259259259257,valid,600x450,600x450
IL_3096857,IL_3096857,/marimo/milk10k/MILK10k_Training_Input/IL_3096857/ISIC_3117423.jpg,/marimo/milk10k_train_masks/IL_3096857_dermoscopic_mask.png,0.39438518518518517,valid,600x450,600x450
IL_3098678,IL_3098678,/marimo/milk10k/MILK10k_Training_Input/IL_3098678/ISIC_7981707.jpg,/marimo/milk10k_train_masks/IL_3098678_dermoscopic_mask.png,0.3723888888888889,valid,600x450,600x450
IL_3099616,IL_3099616,/marimo/milk10k/MILK10k_Training_Input/IL_3099616/ISIC_1171731.jpg,/marimo/milk10k_train_masks/IL_3099616_dermoscopic_mask.png,0.15071851851851853,valid,600x450,600x450
IL_3102698,IL_3102698,/marimo/milk10k/MILK10k_Training_Input/IL_3102698/ISIC_0084581.jpg,/marimo/milk10k_train_masks/IL_3102698_dermoscopic_mask.png,0.2857148148148148,valid,600x450,600x450
IL_3102768,IL_3102768,/marimo/milk10k/MILK10k_Training_Input/IL_3102768/ISIC_6909525.jpg,/marimo/milk10k_train_masks/IL_3102768_dermoscopic_mask.png,0.2801666666666667,valid,600x450,600x450
IL_3104013,IL_3104013,/marimo/milk10k/MILK10k_Training_Input/IL_3104013/ISIC_5174728.jpg,/marimo/milk10k_train_masks/IL_3104013_dermoscopic_mask.png,0.10815925925925926,valid,600x450,600x450
IL_3104790,IL_3104790,/marimo/milk10k/MILK10k_Training_Input/IL_3104790/ISIC_3750787.jpg,/marimo/milk10k_train_masks/IL_3104790_dermoscopic_mask.png,0.0708074074074074,valid,600x450,600x450
IL_3115470,IL_3115470,/marimo/milk10k/MILK10k_Training_Input/IL_3115470/ISIC_0946795.jpg,/marimo/milk10k_train_masks/IL_3115470_dermoscopic_mask.png,0.12977407407407407,valid,600x450,600x450
IL_3117847,IL_3117847,/marimo/milk10k/MILK10k_Training_Input/IL_3117847/ISIC_2977377.jpg,/marimo/milk10k_train_masks/IL_3117847_dermoscopic_mask.png,0.23943333333333333,valid,600x450,600x450
IL_3122481,IL_3122481,/marimo/milk10k/MILK10k_Training_Input/IL_3122481/ISIC_0427331.jpg,/marimo/milk10k_train_masks/IL_3122481_dermoscopic_mask.png,0.4561925925925926,valid,600x450,600x450
IL_3124756,IL_3124756,/marimo/milk10k/MILK10k_Training_Input/IL_3124756/ISIC_4821214.jpg,/marimo/milk10k_train_masks/IL_3124756_dermoscopic_mask.png,0.38376666666666664,valid,600x450,600x450
IL_3133685,IL_3133685,/marimo/milk10k/MILK10k_Training_Input/IL_3133685/ISIC_5152492.jpg,/marimo/milk10k_train_masks/IL_3133685_dermoscopic_mask.png,0.10514814814814814,valid,600x450,600x450
IL_3134757,IL_3134757,/marimo/milk10k/MILK10k_Training_Input/IL_3134757/ISIC_4425251.jpg,/marimo/milk10k_train_masks/IL_3134757_dermoscopic_mask.png,0.3872333333333333,valid,600x450,600x450
IL_3137166,IL_3137166,/marimo/milk10k/MILK10k_Training_Input/IL_3137166/ISIC_8446505.jpg,/marimo/milk10k_train_masks/IL_3137166_dermoscopic_mask.png,0.5337518518518518,valid,600x450,600x450
IL_3138805,IL_3138805,/marimo/milk10k/MILK10k_Training_Input/IL_3138805/ISIC_2993083.jpg,/marimo/milk10k_train_masks/IL_3138805_dermoscopic_mask.png,0.2603888888888889,valid,600x450,600x450
IL_3141578,IL_3141578,/marimo/milk10k/MILK10k_Training_Input/IL_3141578/ISIC_1468332.jpg,/marimo/milk10k_train_masks/IL_3141578_dermoscopic_mask.png,0.18505185185185186,valid,600x450,600x450
IL_3143674,IL_3143674,/marimo/milk10k/MILK10k_Training_Input/IL_3143674/ISIC_9558332.jpg,/marimo/milk10k_train_masks/IL_3143674_dermoscopic_mask.png,0.12416666666666666,valid,600x450,600x450
IL_3144170,IL_3144170,/marimo/milk10k/MILK10k_Training_Input/IL_3144170/ISIC_9966733.jpg,/marimo/milk10k_train_masks/IL_3144170_dermoscopic_mask.png,0.17951851851851852,valid,600x450,600x450
IL_3146700,IL_3146700,/marimo/milk10k/MILK10k_Training_Input/IL_3146700/ISIC_9643914.jpg,/marimo/milk10k_train_masks/IL_3146700_dermoscopic_mask.png,0.26125185185185185,valid,600x450,600x450
IL_3146930,IL_3146930,/marimo/milk10k/MILK10k_Training_Input/IL_3146930/ISIC_3489676.jpg,/marimo/milk10k_train_masks/IL_3146930_dermoscopic_mask.png,0.4419777777777778,valid,600x450,600x450
IL_3147043,IL_3147043,/marimo/milk10k/MILK10k_Training_Input/IL_3147043/ISIC_2437084.jpg,/marimo/milk10k_train_masks/IL_3147043_dermoscopic_mask.png,0.4703074074074074,valid,600x450,600x450
IL_3148585,IL_3148585,/marimo/milk10k/MILK10k_Training_Input/IL_3148585/ISIC_7563152.jpg,/marimo/milk10k_train_masks/IL_3148585_dermoscopic_mask.png,0.7042962962962963,valid,600x450,600x450
IL_3148978,IL_3148978,/marimo/milk10k/MILK10k_Training_Input/IL_3148978/ISIC_1495576.jpg,/marimo/milk10k_train_masks/IL_3148978_dermoscopic_mask.png,0.28353703703703703,valid,600x450,600x450
IL_3150331,IL_3150331,/marimo/milk10k/MILK10k_Training_Input/IL_3150331/ISIC_3599295.jpg,/marimo/milk10k_train_masks/IL_3150331_dermoscopic_mask.png,0.4472481481481482,valid,600x450,600x450
IL_3151358,IL_3151358,/marimo/milk10k/MILK10k_Training_Input/IL_3151358/ISIC_9290704.jpg,/marimo/milk10k_train_masks/IL_3151358_dermoscopic_mask.png,0.2899777777777778,valid,600x450,600x450
IL_3151519,IL_3151519,/marimo/milk10k/MILK10k_Training_Input/IL_3151519/ISIC_7615926.jpg,/marimo/milk10k_train_masks/IL_3151519_dermoscopic_mask.png,0.5932296296296297,valid,600x450,600x450
IL_3154103,IL_3154103,/marimo/milk10k/MILK10k_Training_Input/IL_3154103/ISIC_1656295.jpg,/marimo/milk10k_train_masks/IL_3154103_dermoscopic_mask.png,0.39236296296296297,valid,600x450,600x450
IL_3154330,IL_3154330,/marimo/milk10k/MILK10k_Training_Input/IL_3154330/ISIC_6623298.jpg,/marimo/milk10k_train_masks/IL_3154330_dermoscopic_mask.png,0.8086333333333333,valid,600x450,600x450
IL_3154497,IL_3154497,/marimo/milk10k/MILK10k_Training_Input/IL_3154497/ISIC_7836451.jpg,/marimo/milk10k_train_masks/IL_3154497_dermoscopic_mask.png,0.5713148148148148,valid,600x450,600x450
IL_3154586,IL_3154586,/marimo/milk10k/MILK10k_Training_Input/IL_3154586/ISIC_9850235.jpg,/marimo/milk10k_train_masks/IL_3154586_dermoscopic_mask.png,0.5425962962962962,valid,600x450,600x450
IL_3154962,IL_3154962,/marimo/milk10k/MILK10k_Training_Input/IL_3154962/ISIC_8673290.jpg,/marimo/milk10k_train_masks/IL_3154962_dermoscopic_mask.png,0.4898814814814815,valid,600x450,600x450
IL_3156059,IL_3156059,/marimo/milk10k/MILK10k_Training_Input/IL_3156059/ISIC_5513367.jpg,/marimo/milk10k_train_masks/IL_3156059_dermoscopic_mask.png,0.3353037037037037,valid,600x450,600x450
IL_3156209,IL_3156209,/marimo/milk10k/MILK10k_Training_Input/IL_3156209/ISIC_4546388.jpg,/marimo/milk10k_train_masks/IL_3156209_dermoscopic_mask.png,0.16295925925925925,valid,600x450,600x450
IL_3157570,IL_3157570,/marimo/milk10k/MILK10k_Training_Input/IL_3157570/ISIC_1940214.jpg,/marimo/milk10k_train_masks/IL_3157570_dermoscopic_mask.png,0.21512222222222221,valid,600x450,600x450
IL_3157584,IL_3157584,/marimo/milk10k/MILK10k_Training_Input/IL_3157584/ISIC_6365981.jpg,/marimo/milk10k_train_masks/IL_3157584_dermoscopic_mask.png,0.6451407407407408,valid,600x450,600x450
IL_3160431,IL_3160431,/marimo/milk10k/MILK10k_Training_Input/IL_3160431/ISIC_3673916.jpg,/marimo/milk10k_train_masks/IL_3160431_dermoscopic_mask.png,0.24214444444444444,valid,600x450,600x450
IL_3161525,IL_3161525,/marimo/milk10k/MILK10k_Training_Input/IL_3161525/ISIC_5841767.jpg,/marimo/milk10k_train_masks/IL_3161525_dermoscopic_mask.png,0.3635925925925926,valid,600x450,600x450
IL_3162928,IL_3162928,/marimo/milk10k/MILK10k_Training_Input/IL_3162928/ISIC_8696381.jpg,/marimo/milk10k_train_masks/IL_3162928_dermoscopic_mask.png,0.08623333333333333,valid,600x450,600x450
IL_3165237,IL_3165237,/marimo/milk10k/MILK10k_Training_Input/IL_3165237/ISIC_7806816.jpg,/marimo/milk10k_train_masks/IL_3165237_dermoscopic_mask.png,0.5383666666666667,valid,600x450,600x450
IL_3170694,IL_3170694,/marimo/milk10k/MILK10k_Training_Input/IL_3170694/ISIC_1614480.jpg,/marimo/milk10k_train_masks/IL_3170694_dermoscopic_mask.png,0.1817111111111111,valid,600x450,600x450
IL_3172829,IL_3172829,/marimo/milk10k/MILK10k_Training_Input/IL_3172829/ISIC_7896796.jpg,/marimo/milk10k_train_masks/IL_3172829_dermoscopic_mask.png,0.3859185185185185,valid,600x450,600x450
IL_3176703,IL_3176703,/marimo/milk10k/MILK10k_Training_Input/IL_3176703/ISIC_0601743.jpg,/marimo/milk10k_train_masks/IL_3176703_dermoscopic_mask.png,0.4089185185185185,valid,600x450,600x450
IL_3179452,IL_3179452,/marimo/milk10k/MILK10k_Training_Input/IL_3179452/ISIC_3307206.jpg,/marimo/milk10k_train_masks/IL_3179452_dermoscopic_mask.png,0.6183518518518518,valid,600x450,600x450
IL_3180618,IL_3180618,/marimo/milk10k/MILK10k_Training_Input/IL_3180618/ISIC_5844410.jpg,/marimo/milk10k_train_masks/IL_3180618_dermoscopic_mask.png,0.5027148148148148,valid,600x450,600x450
IL_3181728,IL_3181728,/marimo/milk10k/MILK10k_Training_Input/IL_3181728/ISIC_0387282.jpg,/marimo/milk10k_train_masks/IL_3181728_dermoscopic_mask.png,0.7536666666666667,valid,600x450,600x450
IL_3183232,IL_3183232,/marimo/milk10k/MILK10k_Training_Input/IL_3183232/ISIC_1683911.jpg,/marimo/milk10k_train_masks/IL_3183232_dermoscopic_mask.png,0.2399037037037037,valid,600x450,600x450
IL_3186878,IL_3186878,/marimo/milk10k/MILK10k_Training_Input/IL_3186878/ISIC_3267363.jpg,/marimo/milk10k_train_masks/IL_3186878_dermoscopic_mask.png,0.2576888888888889,valid,600x450,600x450
IL_3196710,IL_3196710,/marimo/milk10k/MILK10k_Training_Input/IL_3196710/ISIC_5279946.jpg,/marimo/milk10k_train_masks/IL_3196710_dermoscopic_mask.png,0.1458148148148148,valid,600x450,600x450
IL_3199260,IL_3199260,/marimo/milk10k/MILK10k_Training_Input/IL_3199260/ISIC_5159139.jpg,/marimo/milk10k_train_masks/IL_3199260_dermoscopic_mask.png,0.41300740740740743,valid,600x450,600x450
IL_3201374,IL_3201374,/marimo/milk10k/MILK10k_Training_Input/IL_3201374/ISIC_9816264.jpg,/marimo/milk10k_train_masks/IL_3201374_dermoscopic_mask.png,0.2756,valid,600x450,600x450
IL_3203349,IL_3203349,/marimo/milk10k/MILK10k_Training_Input/IL_3203349/ISIC_8419172.jpg,/marimo/milk10k_train_masks/IL_3203349_dermoscopic_mask.png,0.2959,valid,600x450,600x450
IL_3204310,IL_3204310,/marimo/milk10k/MILK10k_Training_Input/IL_3204310/ISIC_3594514.jpg,/marimo/milk10k_train_masks/IL_3204310_dermoscopic_mask.png,0.5141148148148148,valid,600x450,600x450
IL_3205474,IL_3205474,/marimo/milk10k/MILK10k_Training_Input/IL_3205474/ISIC_9680458.jpg,/marimo/milk10k_train_masks/IL_3205474_dermoscopic_mask.png,0.4098074074074074,valid,600x450,600x450
IL_3205547,IL_3205547,/marimo/milk10k/MILK10k_Training_Input/IL_3205547/ISIC_3794620.jpg,/marimo/milk10k_train_masks/IL_3205547_dermoscopic_mask.png,0.32656666666666667,valid,600x450,600x450
IL_3211477,IL_3211477,/marimo/milk10k/MILK10k_Training_Input/IL_3211477/ISIC_4470805.jpg,/marimo/milk10k_train_masks/IL_3211477_dermoscopic_mask.png,0.12282222222222222,valid,600x450,600x450
IL_3212052,IL_3212052,/marimo/milk10k/MILK10k_Training_Input/IL_3212052/ISIC_3831775.jpg,/marimo/milk10k_train_masks/IL_3212052_dermoscopic_mask.png,0.4391925925925926,valid,600x450,600x450
IL_3214039,IL_3214039,/marimo/milk10k/MILK10k_Training_Input/IL_3214039/ISIC_6333133.jpg,/marimo/milk10k_train_masks/IL_3214039_dermoscopic_mask.png,0.45446296296296296,valid,600x450,600x450
IL_3216305,IL_3216305,/marimo/milk10k/MILK10k_Training_Input/IL_3216305/ISIC_7501563.jpg,/marimo/milk10k_train_masks/IL_3216305_dermoscopic_mask.png,0.3351777777777778,valid,600x450,600x450
IL_3221884,IL_3221884,/marimo/milk10k/MILK10k_Training_Input/IL_3221884/ISIC_7467595.jpg,/marimo/milk10k_train_masks/IL_3221884_dermoscopic_mask.png,0.3517037037037037,valid,600x450,600x450
IL_3222317,IL_3222317,/marimo/milk10k/MILK10k_Training_Input/IL_3222317/ISIC_6167789.jpg,/marimo/milk10k_train_masks/IL_3222317_dermoscopic_mask.png,0.4009962962962963,valid,600x450,600x450
IL_3224912,IL_3224912,/marimo/milk10k/MILK10k_Training_Input/IL_3224912/ISIC_8715446.jpg,/marimo/milk10k_train_masks/IL_3224912_dermoscopic_mask.png,0.1791111111111111,valid,600x450,600x450
IL_3225155,IL_3225155,/marimo/milk10k/MILK10k_Training_Input/IL_3225155/ISIC_6539281.jpg,/marimo/milk10k_train_masks/IL_3225155_dermoscopic_mask.png,0.272537037037037,valid,600x450,600x450
IL_3226127,IL_3226127,/marimo/milk10k/MILK10k_Training_Input/IL_3226127/ISIC_8816242.jpg,/marimo/milk10k_train_masks/IL_3226127_dermoscopic_mask.png,0.6556333333333333,valid,600x450,600x450
IL_3228956,IL_3228956,/marimo/milk10k/MILK10k_Training_Input/IL_3228956/ISIC_6167270.jpg,/marimo/milk10k_train_masks/IL_3228956_dermoscopic_mask.png,0.2061888888888889,valid,600x450,600x450
IL_3230932,IL_3230932,/marimo/milk10k/MILK10k_Training_Input/IL_3230932/ISIC_6999728.jpg,/marimo/milk10k_train_masks/IL_3230932_dermoscopic_mask.png,0.5768074074074074,valid,600x450,600x450
IL_3231660,IL_3231660,/marimo/milk10k/MILK10k_Training_Input/IL_3231660/ISIC_4296407.jpg,/marimo/milk10k_train_masks/IL_3231660_dermoscopic_mask.png,0.6121407407407408,valid,600x450,600x450
IL_3233038,IL_3233038,/marimo/milk10k/MILK10k_Training_Input/IL_3233038/ISIC_4742379.jpg,/marimo/milk10k_train_masks/IL_3233038_dermoscopic_mask.png,0.4179925925925926,valid,600x450,600x450
IL_3236143,IL_3236143,/marimo/milk10k/MILK10k_Training_Input/IL_3236143/ISIC_1701846.jpg,/marimo/milk10k_train_masks/IL_3236143_dermoscopic_mask.png,0.3005925925925926,valid,600x450,600x450
IL_3236486,IL_3236486,/marimo/milk10k/MILK10k_Training_Input/IL_3236486/ISIC_1285798.jpg,/marimo/milk10k_train_masks/IL_3236486_dermoscopic_mask.png,0.5457333333333333,valid,600x450,600x450
IL_3237613,IL_3237613,/marimo/milk10k/MILK10k_Training_Input/IL_3237613/ISIC_2088540.jpg,/marimo/milk10k_train_masks/IL_3237613_dermoscopic_mask.png,0.3940925925925926,valid,600x450,600x450
IL_3237666,IL_3237666,/marimo/milk10k/MILK10k_Training_Input/IL_3237666/ISIC_4013307.jpg,/marimo/milk10k_train_masks/IL_3237666_dermoscopic_mask.png,0.3193037037037037,valid,600x450,600x450
IL_3237726,IL_3237726,/marimo/milk10k/MILK10k_Training_Input/IL_3237726/ISIC_8977223.jpg,/marimo/milk10k_train_masks/IL_3237726_dermoscopic_mask.png,0.43396296296296294,valid,600x450,600x450
IL_3239005,IL_3239005,/marimo/milk10k/MILK10k_Training_Input/IL_3239005/ISIC_1960660.jpg,/marimo/milk10k_train_masks/IL_3239005_dermoscopic_mask.png,0.38451111111111114,valid,600x450,600x450
IL_3239259,IL_3239259,/marimo/milk10k/MILK10k_Training_Input/IL_3239259/ISIC_8223664.jpg,/marimo/milk10k_train_masks/IL_3239259_dermoscopic_mask.png,0.38175925925925924,valid,600x450,600x450
IL_3240124,IL_3240124,/marimo/milk10k/MILK10k_Training_Input/IL_3240124/ISIC_2482447.jpg,/marimo/milk10k_train_masks/IL_3240124_dermoscopic_mask.png,0.44513703703703705,valid,600x450,600x450
IL_3242715,IL_3242715,/marimo/milk10k/MILK10k_Training_Input/IL_3242715/ISIC_2891509.jpg,/marimo/milk10k_train_masks/IL_3242715_dermoscopic_mask.png,0.15937777777777778,valid,600x450,600x450
IL_3244016,IL_3244016,/marimo/milk10k/MILK10k_Training_Input/IL_3244016/ISIC_4613924.jpg,/marimo/milk10k_train_masks/IL_3244016_dermoscopic_mask.png,0.11778888888888889,valid,600x450,600x450
IL_3245331,IL_3245331,/marimo/milk10k/MILK10k_Training_Input/IL_3245331/ISIC_6886883.jpg,/marimo/milk10k_train_masks/IL_3245331_dermoscopic_mask.png,0.6957518518518518,valid,600x450,600x450
IL_3248471,IL_3248471,/marimo/milk10k/MILK10k_Training_Input/IL_3248471/ISIC_1285909.jpg,/marimo/milk10k_train_masks/IL_3248471_dermoscopic_mask.png,0.1908037037037037,valid,600x450,600x450
